Category,Name,Price
"Nước ngọt, nước trà",Trà Atisô Vfresh không đường 1 lít,21000
"Nước ngọt, nước trà",Nước ngọt Fanta soda kem 1.5 lít,20000
"Nước ngọt, nước trà",Trà đào Pokka chai lớn 500ml,20000
"Nước ngọt, nước trà",Nước Mirinda soda kem chai 1.5 lít,20000
"Nước ngọt, nước trà",Nước ngọt Fanta xá xị 1.5 lít,20000
"Nước ngọt, nước trà",Nước có gas Mirinda xá xị 1.5 lít,20000
"Nước ngọt, nước trà",Nước ngọt Mirinda cam chai 1.5 lít,20000
"Nước ngọt, nước trà",Nước ngọt Fanta hương cam 1.5 lít,20000
"Nước ngọt, nước trà",Gói 10 cây kem New Choice 450ml,19500
"Nước ngọt, nước trà",Nước ngọt OKF vị chanh vàng 350ml,19000
"Nước ngọt, nước trà",Nước ngọt OKF vị dâu lon 350ml,19000
"Nước ngọt, nước trà",Nước ngọt OKF vị dưa hấu 350ml,19000
"Nước ngọt, nước trà",Nước ngọt OKF vị nho lon 350ml,19000
"Nước ngọt, nước trà",Nước ngọt OKF vị dưa lưới 350ml,19000
"Nước ngọt, nước trà",Sá xị Chương Dương chai 1.5 lít,17500
"Nước ngọt, nước trà",Trà chanh sả FuzeTea chai lớn 1L,17500
"Nước ngọt, nước trà",Nước điện giải vị blue blast 500ml,17000
"Nước ngọt, nước trà",Trà xanh hoa lài Pokka chai 500ml,16000
"Nước ngọt, nước trà",Trà ô long Pokka không đường 500ml,15000
"Nước ngọt, nước trà",Trà xanh C2 chanh ít đường 500ml,13500
"Nước ngọt, nước trà",Nước giải khát Coca Plus lon 320ml,12600
"Nước ngọt, nước trà",Nước khoáng Pocari Sweat 350ml,12000
"Nước ngọt, nước trà",Trà ô long Pokka không đường 300ml,12000
"Nước ngọt, nước trà",Trà xanh Nhật Bản Pokka lon 300ml,12000
"Nước ngọt, nước trà",Trà xanh hoa lài Pokka chai 300ml,11500
"Nước ngọt, nước trà",Trà thảo mộc Cap Panda 310ml,11000
"Nước ngọt, nước trà",Nước có gas Mirinda đá me 330ml,11000
"Nước ngọt, nước trà",Nước có gas Pepsi vị chanh 320ml,10600
"Nước ngọt, nước trà",Nước có gas Pepsi không calo 320ml,10600
"Nước ngọt, nước trà",Nước tăng lực Sting vị dâu 330ml,10600
"Nước ngọt, nước trà",Nước ngọt Coca Cola lon 320ml,10600
"Nước ngọt, nước trà",Nước ngọt 7 Up vị chanh lon 330ml,10600
"Nước ngọt, nước trà",Nước tăng lực Sting dâu lon 320ml,10600
"Nước ngọt, nước trà",Nước ngọt Coca Cola Zero 320ml,10600
"Nước ngọt, nước trà",Trà thanh nhiệt Dr.Thanh 455ml,10500
"Nước ngọt, nước trà",Trà bí đao có đường Yeo's 300ml,10000
"Nước ngọt, nước trà",Trà Tea Plus không đường 455ml,10000
"Nước ngọt, nước trà",Trà thảo mộc Boganic chai 290ml,10000
"Nước ngọt, nước trà",Nước ngọt Fanta vị cam chai 600ml,10000
"Nước ngọt, nước trà",Nước ngọt có ga Coca Cola 600ml,10000
"Nước ngọt, nước trà",Trà xanh matcha Tea Plus 455ml,10000
"Nước ngọt, nước trà",Nước ngọt Coca Cola Light 330ml,10000
"Nước ngọt, nước trà",Trà ô long Tea Plus vị chanh 455ml,10000
"Nước ngọt, nước trà",Nước ngọt Sprite hương chanh 600ml,10000
"Nước ngọt, nước trà",Nước ngọt Coca cà phê lon 330ml,10000
"Nước ngọt, nước trà",Nước ngọt Mirinda hương cam 330ml,10000
"Nước ngọt, nước trà",Trà xanh Yeo's hoa lài lon 300ml,10000
"Nước ngọt, nước trà",Trà hoa cúc Yeo's ít đường 300ml,10000
"Nước ngọt, nước trà",Nước có gas Fanta soda kem 600ml,10000
"Nước ngọt, nước trà",Trà ô long Tea Plus chai lớn 455ml,10000
"Nước ngọt, nước trà",Nước tăng lực Carabao lon 250ml,9900
"Nước ngọt, nước trà",Nước tăng lực Redbull lon 250ml,9900
"Nước ngọt, nước trà",Nước tăng lực Muaythai chai 350ml,9900
"Nước ngọt, nước trà",Hồng trà vị đào C2 chai 455ml,9600
"Nước ngọt, nước trà",Trà xanh C2 hương chanh 455ml,9600
"Nước ngọt, nước trà",Hồng trà C2 ít ngọt chai 455ml,9600
"Nước ngọt, nước trà",Trà chanh sả FuzeTea lon 320ml,9500
"Nước ngọt, nước trà",Nước tăng lực Sting cà phê 330ml,9500
"Nước ngọt, nước trà",Trà bí đao la hán quả chai 330ml,9500
"Nước ngọt, nước trà",Trà xanh nha đam Vfresh chai 350ml,9500
"Nước ngọt, nước trà",Nước tăng lực Sting Gold lon 330ml,9300
"Nước ngọt, nước trà",Hồng trà vị vải C2 chai 455ml,9300
"Nước ngọt, nước trà",Nước bù khoáng chanh muối 390ml,9300
"Nước ngọt, nước trà",Nước tăng lực Warrior vị nho 330ml,9300
"Nước ngọt, nước trà",Nước tăng lực Number1 lon 330ml,9000
"Nước ngọt, nước trà",Trà đen Lipton vị chanh lon 330ml,9000
"Nước ngọt, nước trà",Trà bí đao Wonderfarm lon 310ml,9000
"Nước ngọt, nước trà",Nước tăng lực Lipovitan lon 245ml,9000
"Nước ngọt, nước trà",Nước ngọt Fanta việt quất 330ml,8800
"Nước ngọt, nước trà",Nước giải khát có gas Sprite 330ml,8800
"Nước ngọt, nước trà",Nước ngọt soda kem Fanta 330ml,8500
"Nước ngọt, nước trà",Nước ngọt Fanta xá xị lon 330ml,8500
"Nước ngọt, nước trà",Nước ngọt Fanta vị cam lon 330ml,8500
"Nước ngọt, nước trà",Trà xanh vị vải Cozy chai 225ml,8400
"Nước ngọt, nước trà",Trà tắc mật ong Cozy chai 225ml,8400
"Nước ngọt, nước trà",Nước ngọt Sá xị Chương Dương 330ml,8400
"Nước ngọt, nước trà",Trà đào sả Cozy hộp giấy 225ml,8400
"Nước ngọt, nước trà",Nước ngọt Mirinda xá xị 330ml,8400
"Nước ngọt, nước trà",Nước Aquarius Zero chai 390ml,8000
"Nước ngọt, nước trà",Nước tăng lực Top Up vị dâu 360ml,8000
"Nước ngọt, nước trà",Nước ngọt Fanta vị cam lon 250ml,8000
"Nước ngọt, nước trà",Nước ngọt Sprite hương chanh 250ml,8000
"Nước ngọt, nước trà",Nước khoáng 360 chanh muối 355ml,7500
"Nước ngọt, nước trà",Nước ngọt 7Up vị chanh 390ml,7500
"Nước ngọt, nước trà",Nước ngọt Pepsi Cola chai 390ml,7500
"Nước ngọt, nước trà",Trà ô long Tea Plus chai 350ml,7500
"Nước ngọt, nước trà",Nước ngọt Mountain Dew 390ml,7500
"Nước ngọt, nước trà",Trà xanh C2 hương chanh chai 360ml,7400
"Nước ngọt, nước trà",Trà xanh C2 vị táo chai 360ml,7400
"Nước ngọt, nước trà",Trà đào và hạt chia Fuze Tea 350ml,7000
"Nước ngọt, nước trà",Nước ngọt Sá xị Chương Dương 390ml,7000
"Nước ngọt, nước trà",Trà bí đao Wonderfarm lon 240ml,7000
"Nước ngọt, nước trà",Trà chanh dây chia FuzeTea 350ml,7000
"Nước ngọt, nước trà",Soda Chương Dương lon cao 330ml,5500
"Nước ngọt, nước trà",Nước giải khát Want Want cây 78ml,4000
"Nước ngọt, nước trà",Nước giải khát Want Want nho 78ml,4000
"Cafe, trà các loại",Cà phê hòa tan Viva hài hòa 340g,40500
"Cafe, trà các loại",Cà phê hòa tan Viva đặc trưng 340g,40500
"Cafe, trà các loại",Trà túi lọc ô long Lama 25 túix2g,22000
"Cafe, trà các loại",Trà túi lọc Atisô Lama 25 túi x 2g,23000
"Cafe, trà các loại",Cà phê Trung Nguyên Nâu gói 500g,58500
"Cafe, trà các loại",Cà phê đen TNI King Coffee 30g,18000
"Cafe, trà các loại",Trà túi lọc Lama dâu 25 túi x2g,25000
"Cafe, trà các loại",Trà túi lọc Lama đào 25 túi x2g,26400
"Cafe, trà các loại",Cà phê sữa hòa tan H''ren ly 17g,8500
"Cafe, trà các loại",Cà phê sữa TNI King Coffee 1.2kg,125000
"Cafe, trà các loại",Cà phê sữa TNI King Coffee 448g,61000
"Cafe, trà các loại",Trà sữa truyền thống 10 gói x 17g,32000
"Cafe, trà các loại",Trà ổi hồng Wil hộp 16 gói x 17g,27000
"Cafe, trà các loại",Trà chanh Wil hộp 16 gói x 17g,27000
"Cafe, trà các loại",Trà vị đào Wil hộp 16 gói x 17g,27000
"Cafe, trà các loại",Trà đen túi lọc Lama 25 gói x 2g,26000
"Cafe, trà các loại",Cà phê sữa TNI King Coffee 240g,28000
"Cafe, trà các loại",Cafe sữa Georgia Max Coffee 235ml,11000
"Cafe, trà các loại",6 lon cà phê sữa Georgia Max 235ml,64000
"Cafe, trà các loại",Trà sen Cầu Đất hộp thiếc 100g,80000
"Cafe, trà các loại",Trà lài Cầu Đất hộp thiếc 100g,80000
"Cafe, trà các loại",Trà gừng hoà tan Wil 16 gói x 10g,38000
"Cafe, trà các loại",Hồng trà túi lọc Lama 25 túi x 2g,27000
"Cafe, trà các loại",Trà Olong Kim Tuyên hộp thiếc 100g,100000
"Cafe, trà các loại","Cà phê H""ren Mix 4 loại 500g",64000
"Cafe, trà các loại",Cà phê VinaCafé Gold Original 480g,62000
"Cafe, trà các loại","Cà phê H""ren Culi Robusta 500g",53000
"Cafe, trà các loại",Cà phê Latte NesCafé hạt phỉ 240g,49000
"Cafe, trà các loại",Cafe Latte NesCafé hạnh nhân 240g,49000
"Cafe, trà các loại",Trà sen túi lọc Cầu Đất 2g x 20túi,29000
"Cafe, trà các loại",Trà lài túi lọc Cầu Đất 2g x 20túi,29000
"Cafe, trà các loại",Trà xanh đặc biệt Tân Long 100g,20000
"Cafe, trà các loại",Cà phê sữa NesCafé 20 gói x 17g,48400
"Cafe, trà các loại",Cà phê sữa đá Chất Sài Gòn 290g,45000
"Cafe, trà các loại",Cà phê sữa đá NesCafé mới 240g,36400
"Cafe, trà các loại",Cà phê sữa Wake Up Sài Gòn 456g,41400
"Cafe, trà các loại",Trà Nestea vị hoa quả hộp 144g,25900
"Cafe, trà các loại",24 lon cafe sữa Georgia Max 235ml,255000
"Cafe, trà các loại",Cà phê sữa MacCoffee Café Phố 280g,43400
"Cafe, trà các loại",30 lon cà phê NesCafé Latte 180ml,360000
"Cafe, trà các loại",Cà phê TNI King Coffee Golden 450g,315000
"Cafe, trà các loại",Trà atiso LadoHerbal 100 gói x 2g,298000
"Cafe, trà các loại",Cafe đen Espresso 100 gói x 2.5g,295000
"Cafe, trà các loại",24 lon cà phê sữa Highlands 235ml,295000
"Cafe, trà các loại",Cafe TNI King Coffee Arabica 340g,276000
"Cafe, trà các loại",24 lon cà phê sữa Highlands 185ml,240000
"Cafe, trà các loại",Trà hoa atiso 100% Hany gói 230g,228000
"Cafe, trà các loại",Bột cần tây mật ong Jan's bịch 60g,225000
"Cafe, trà các loại",Cà phê chồn rang xay Mê Trang 500g,207000
"Cafe, trà các loại",Trà ô long Cầu Tre Kim Tuyên 200g,205000
"Cafe, trà các loại",Cà phê đen TNI King Coffee 300g,202000
"Cafe, trà các loại",Bột cần tây sấy lạnh Jan's 60g,200000
"Cafe, trà các loại",Bột cải kale sấy lạnh Jan's 60g,195000
"Cafe, trà các loại",Trà gạo lứt đậu đen Ngô Mích 1kg,189000
"Cafe, trà các loại",Trà gạo lứt đậu đen Ngô Mích 800g,186000
"Cafe, trà các loại",Cà phê King Coffee Breakfast 340g,183000
"Cafe, trà các loại",Cà phê King Coffee Espresso 340g,158000
"Cafe, trà các loại",Cà phê đen NesCafé Gold hũ 100g,155000
"Cafe, trà các loại",Trà tim sen tâm an Sen Việt 150g,155000
"Cafe, trà các loại",Trà đen hữu cơ Vherbs Shan hộp 49g,152000
"Cafe, trà các loại",Trà hồng hữu cơ Vherbs Shan 49g,152000
"Cafe, trà các loại",Trà xanh hữu cơ Vherbs Shan 49g,152000
"Cafe, trà các loại",Trà Shan tuyết Đại Gia gói 150g,150000
"Cafe, trà các loại",Trà mật ong Nokchawon hũ 580g,150000
"Cafe, trà các loại",Cà phê Trung Nguyên Premium 425g,142000
"Cafe, trà các loại",Trà lá sen Hương Sen Việt hộp 150g,140000
"Cafe, trà các loại",Cà phê đen NesCafé Gold Blend 100g,140000
"Cafe, trà các loại",Cà phê dừa Cappuccino Lion 360g,139000
"Cafe, trà các loại",Cà phê Nón Lá hạt Arabica gói 500g,130000
"Cafe, trà các loại",Cà phê TNI King Coffee Đà Lạt 340g,129000
"Cafe, trà các loại",Trà tâm sen Bắc Thái đặc biệt 200g,129000
"Cafe, trà các loại",Trà mãng cầu Tiến Thịnh lon 100g,127000
"Cafe, trà các loại",Cà phê chồn pha phin Lion hộp 500g,125000
"Cafe, trà các loại",Cà phê The JUN Challenge gói 345g,125000
"Cafe, trà các loại",Cà phê sữa Café Phố 30 gói x 24g,121000
"Cafe, trà các loại",Cà phê Nón Lá hạt Robusta gói 500g,120000
"Cafe, trà các loại",Cà phê The JUN Passion gói 345g,118000
"Cafe, trà các loại",Cafe rang xay The JUN tư duy 345g,118000
"Cafe, trà các loại",Cà phê sữa hòa tan G7 3 in 1 800g,118000
"Cafe, trà các loại",Cà phê hòa tan NesCafé Crema 100g,115000
"Cafe, trà các loại",Cà phê nguyên hạt Mê Trang 500g,115000
"Cafe, trà các loại",Trà ô long tự nhiên Cầu Tre 150g,114000
"Cafe, trà các loại",Cafe nguyên hạt King Coffee 340g,113000
"Cafe, trà các loại",Trà túi lọc Atisô Hany 100 túix2g,110000
"Cafe, trà các loại",Cafe rang xay Viva Arabica D3 500g,110000
"Cafe, trà các loại",Cà phê phin giấy Nón Lá gói 180g,105000
"Cafe, trà các loại",Trà gạo lứt đậu đen Ngô Mích 500g,105000
"Cafe, trà các loại",Trà xanh hoa nhài Đại Gia gói 100g,105000
"Cafe, trà các loại",Cafe sữa NesCafé 3 in 1 bịch 782g,102000
"Cafe, trà các loại",Cafe Trung Nguyên sáng tạo 5 340g,101000
"Cafe, trà các loại",Cà phê sữa TNI King Coffee 720g,88000
"Cafe, trà các loại",Trà tim sen Sen Việt 50 túi x 1.2g,100000
"Cafe, trà các loại",Cafe Viva Robusta Arabica D2 500g,100000
"Cafe, trà các loại",Trà Atisô LadoActiso 100 gói x 2g,98500
"Cafe, trà các loại",Cà phê pha phin Mê Trang MC 1 500g,98000
"Cafe, trà các loại",Trà đen Cozy Nhãn Vàng 100 túix2g,98000
"Cafe, trà các loại",Cà phê hòa tan Con chồn vàng 850g,98000
"Cafe, trà các loại",Cà phê Trung Nguyên Gourmet 500g,97000
"Cafe, trà các loại",Cafe Trung Nguyên chế phin 1 500g,93500
"Cafe, trà các loại",Cà phê Viva Culi Robusta D1 500g,90000
"Cafe, trà các loại",Cafe Trung Nguyên sáng tạo 4 340g,86000
"Cafe, trà các loại",Cà phê sữa Highlands 3 in 1 680g,85500
"Cafe, trà các loại",Trà xanh Hùng Thái 3 Sao hộp 200g,85000
"Cafe, trà các loại",Trà khổ qua rừng 25 hộp túix2g,85000
"Cafe, trà các loại",Cà phê sữa đá NesCafé mới 600g,84000
"Cafe, trà các loại",Cafe Cappuccino NesCafé Gold 124g,82000
"Cafe, trà các loại",Cà phê Nón Lá Arabica Dark 350g,80000
"Cafe, trà các loại",Trà lá sen Hương Sen Việt hộp 70g,80000
"Cafe, trà các loại",Cafe Lion hạt Moka hoàng hôn 500g,80000
"Cafe, trà các loại",6 lon cafe đen NesCafé Việt 170ml,76000
"Cafe, trà các loại",Cà phê Lion hạt Robusta gói 500g,76000
"Cafe, trà các loại",Cafe Trung Nguyên sáng tạo 3 340g,75500
"Cafe, trà các loại",Cà phê hòa tan Lion 3 in 1 360g,75000
"Cafe, trà các loại",6 lon cà phê sữa Highlands 235ml,75000
"Cafe, trà các loại",Cà phê rang xay Espresso túi 500g,75000
"Cafe, trà các loại",Cappuccino quế King Coffee 240g,75000
"Cafe, trà các loại",Cappuccino dừa King Coffee 240g,75000
"Cafe, trà các loại",Trà ô long Hany Đà Lạt ống 100g,75000
"Cafe, trà các loại",Trà ô long Hùng Thái gói 100g,74500
"Cafe, trà các loại",Trà LadoHerbal gói 50 túi x 2g,74000
"Cafe, trà các loại",Cà phê Mê Trang Ocean Blue 500g,74000
"Cafe, trà các loại",Trà kem tuyết Nestea trà sữa 600ml,72000
"Cafe, trà các loại",Trà đinh lăng Sen Việt 40 túix1.5g,72000
"Cafe, trà các loại",Cafe sữa Trung Nguyên Legend 225g,72000
"Cafe, trà các loại","Cà phê H""ren Arabica Robusta 500g",71500
"Cafe, trà các loại",Trà sữa matcha Wangcha hộp 400g,70000
"Cafe, trà các loại",Cafe Cappuccino vani 12 gói x 20g,70000
"Cafe, trà các loại",Trà túi lọc Atisô Hany 50 túi x 2g,70000
"Cafe, trà các loại",6 lon cà phê sữa đá NesCafé 170ml,70000
"Cafe, trà các loại",Cà phê King Coffee Expert 2 500g,70000
"Cafe, trà các loại",Cà phê Mê Trang Robusta gói 500g,69400
"Cafe, trà các loại",Bột trà gừng Ranong Tea hộp 35g,69000
"Cafe, trà các loại",Bột trà gừng Ranong Tea hộp 72g,69000
"Cafe, trà các loại",Bột trà gừng Ranong Tea hộp 105g,69000
"Cafe, trà các loại",Cà phê The JUN Traditional 234g,69000
"Cafe, trà các loại","Cà phê đen H""ren 2in1 24 gói x 17g",69000
"Cafe, trà các loại",Trà Hibicus Vherbs 16 gói x 2g,68000
"Cafe, trà các loại",Cà phê Phương Vy Healthy gói 500g,68000
"Cafe, trà các loại",Trà gừng Nhật Bản Vherbs 16góix2g,68000
"Cafe, trà các loại",Cà phê pha phin Lion hạt Culi 250g,67500
"Cafe, trà các loại",Trà sữa 3 in 1 Wangcha hộp 400g,67000
"Cafe, trà các loại",Cà phê hòa tan Latte dừa Lion 180g,66000
"Cafe, trà các loại",Trà trân châu thảo 16 gói x 2g,65000
"Cafe, trà các loại",Trà gừng thảo mộc Hany 50 túi x 2g,65000
"Cafe, trà các loại",Trà gừng mật ong Thanh Bình 400g,65000
"Cafe, trà các loại",Trà nhàu núi Vherbs 16 gói x 2g,65000
"Cafe, trà các loại",Trà hoa cúc Thanh Bình lon 400g,65000
"Cafe, trà các loại",Cà phê Con chồn vàng Moka 150g,64000
"Cafe, trà các loại",Cà phê rang xay Con chồn vàng 500g,64000
"Cafe, trà các loại","Cà phê sữa H""ren 3 in 1 hộp 408g",63000
"Cafe, trà các loại",Cà phê dừa Cappuccino NesCafé 200g,61000
"Cafe, trà các loại",Cà phê Meet more khoai môn 270g,60000
"Cafe, trà các loại",Trà Diệp Hạ Châu Hany 50 túi x 2g,60000
"Cafe, trà các loại",Cà phê nhàu hòa tan Meet more 270g,60000
"Cafe, trà các loại",Trà sữa Thái Ranong Tea bịch 100g,60000
"Cafe, trà các loại",Trà đinh lăng cỏ ngọt 40 túi x1.5g,60000
"Cafe, trà các loại",Cà phê Meet More hương bạc hà 270g,60000
"Cafe, trà các loại",Cà phê phin Trung Nguyên I 500g,60000
